Revenue Growth,EPS,Gross Margin,priceEarningsRatio,Class
0.1932,-1.85,0.2409,0,1
0.1941,1.06,0.9921,26.7075,1
0.1067,0.6,1,8.6167,1
0.0979,1.02,0.3089,18.6373,1
0.4545,0.26,0.7713,8.3462,0
0.0593,5.06,0.5043,17.9269,1
0.0526,10.1111,0.6828,17.5668,1
0.042,1.98,0.3533,19.0808,1
0.2308,2.15,0.4827,36.5349,1
0.1921,1.41,0.3989,30.0355,1
0.0632,-1.01,0.5148,0,1
0.1787,1.92,1,10.3073,1
0.0348,8.35,1,13.9593,1
-0.0145,1.0815,0.3661,28.7379,1
0.0037,0.25,0.4741,153.44,0
0.1928,-1.11,-0.0395,0,1
0.0621,-2.01,1,0,1
-0.0273,-0.67,0.1508,0,1
0.0452,2.15,0.3666,15.3953,1
0.0215,7.87,0.8218,21.3456,0
0.3524,1.46,0.3455,13.3699,0
0.0379,0.82,0.9467,65.7805,0
-0.0409,2.9037,0.6287,12.2947,1
0.1309,1.31,0.4832,19.958,1
0.143,0.08,0.348,1122.5,1
0.1455,3.13,0.208,12.7923,1
0.1683,3.07,0.7069,8.5961,1
-0.6543,0.3333,0.3682,13.9514,1
0.1756,3.3503,0.8142,9.5096,1
-0.0241,4.27,0.4685,7.6019,0
0.0605,5.44,0.6538,14.1343,1
0.0978,4.86,1,8.9568,1
0.1707,2.46,0.5819,21.2602,1
0.1549,-0.01,0.5997,0,0
0.9557,-27.4,0.9879,0,0
1.3783,-0.98,0.0816,0,0
0.6929,5.42,0.2262,6.0867,1
-0.1669,-7.57,0.9759,0,1
0.1352,-0.44,0.7886,0,0
-0.1549,0.87,0.7336,15.092,0
0.0309,0.08,0.699,241.875,1
-0.7287,0.21,1,83.5238,1
-0.0051,-3.58,0.2134,0,0
1.5181,-2.44,0.6449,0,0
0.0024,3.85,0.1475,13.6104,1
0.0832,-0.13,0.1448,0,1
0.1132,2.77,0.8186,5.8051,1
-0.0404,-0.59,0.83,0,0
-0.2233,1.97,1,9.0457,1
0,-4.22,0.7536,0,1
0.0045,1.33,0.5425,18.4586,1
0,-0.35,0,0,1
-0.0218,-0.17,0.3046,0,1
0.019,3.34,0.3675,19.5299,1
0.1787,13.19,0.4726,1.8279,1
0.0558,3.09,0.6547,22.3883,1
-0.0641,-0.76,0.3992,0,1
0.887,2.32,0.9691,8.4784,0
0.1433,-0.45,0.6503,0,1
0.2141,4.02,0.6827,21.4876,1
0.1463,-2.47,0.9626,0,1
-0.2628,1.24,0.7553,75.4597,1
0.1175,0.31,0.5357,90.871,1
0.06,5.2,0.3723,8.4077,0
-0.093,0.12,0.633,7.7016,1
0.1645,7.31,0.4457,30.6142,1
0.7,0.39,0.9084,184.1282,1
0.3986,1.46,0.2688,2.4521,0
-0.0566,0.69,0.5514,30.4783,1
0.0727,6.48,1,9.733,1
0.1048,2.12,0.8121,27.8066,0
0.0959,7.46,0.2064,7.185,1
0.0452,3.66,0.2685,31.6694,1
-0.0787,7.61,0.513,23.3338,1
0.1671,-1.86,0.6083,0,1
1.0421,0.44,0.4005,102.5227,1
-0.4227,-0.53,1,0,1
0.0494,5.29,1,53.8696,1
0.1603,-0.51,0.1569,0,0
0.7919,-1.94,0.9447,0,1
0.2585,0.75,1,11.84,1
0.0923,1.2245,0.2963,22.3928,1
0.6194,-0.41,0.5437,0,1
0.2256,-0.6889,0.6258,0,0
0.0658,-1.27,0.6721,0,1
0.4496,-3.39,0.066,0,1
0.1396,-8.63,0.3574,0,1
0.3919,-1.24,0.6973,0,1
-0.0136,-0.38,0.7765,0,1
0.5274,6.77,0.6537,2.517,0
0.0279,0.03,0.6683,550.6667,1
-0.0242,7.72,0.3502,6.3316,0
0.0824,3.1,0.39,13.4742,1
-0.0655,-0.2202,0.3235,0,1
0.1234,3.17,0.1471,17.9937,1
-0.6056,-0.3,1,0,1
0.0182,6.06,0.4325,13.4686,1
-0.0596,1.58,0.5692,26.8165,1
0.1259,3.62,0.2135,15.3785,1
0.1838,0.84,0.3598,16.9643,1
0.066,3.26,1,24.4632,1
0.0163,0.24,0.2533,19.4167,0
-0.0067,3.35,0.4262,14.7194,0
0.0312,2.08,0.2183,10.8077,1
0.0881,1.85,0.1746,8.5946,1
0.2117,13.26,0.418,7.7323,1
0.3874,-1.36,0.8041,0,1
0.0428,5.13,0.8419,28.9064,1
0.0568,6.84,1,20.4737,1
-0.1879,2.67,0.6345,29.618,1
0.7553,0.56,0.8028,7.6607,0
-0.0716,-1.42,-0.01,0,0
0.2446,0.691,0.6227,42.2721,1
0.4659,0.7376,0.5052,25.3932,1
0.0241,1.99,0.4433,22.8744,1
0.1087,-2.6,0.4567,0,1
-0.6259,-3.33,0.6111,0,1
-0.1578,-0.63,1,0,1
0.0382,2.02,0.5547,30.7079,1
0.1,-0.7407,0.3071,0,0
0.1271,0.53,0.1377,45,1
0.3009,-2.68,1,0,1
0.2121,9.02,0.3563,23.6131,1
0.0236,1.28,0.4033,7.7969,0
-0.2074,4.26,0.4254,19.4742,1
0.9822,2.13,0.8009,18.3991,1
0.0595,0.84,0.6665,41.0119,0
0.247,1.8,0.4222,31.8833,1
-0.0049,2.75,0.1748,18.0364,0
1.857,6.15,0.2492,13.9927,0
0,-0.11,0,0,0
0.7184,-7.07,0.7686,0,0
0.0513,0.74,0.7106,53.5405,1
0.1779,1.99,0.0928,7.6281,1
0.1578,1.43,0.3995,9.7063,1
0.0738,0.05,0.3021,355,1
0.5368,1.51,1,10.9139,1
0.4746,-8.6,0.5847,0,0
0.0223,2.93,0.473,25.0819,1
0.0428,3.45,0.3777,31.3594,1
0.257,2.28,0.5604,25.4035,0
0.0393,-0.39,0.4495,0,0
0.1343,1.04,0.6832,24.3365,1
0.1012,-0.97,0.2052,0,1
0,-0.16,1,0,1
0.0503,1.671,0.3453,22.9204,0
0.018,3.71,0.3361,15.0539,1
0.0011,5.85,1,12.5197,1
0.0662,1.17,0.258,11.4701,1
0.0094,0.93,0.4666,8.828,1
0.1756,1.23,1,12.5203,1
0.6424,3.72,0.4414,17.2435,1
0.1111,0.75,0.3901,17.7467,1
-0.0353,1.04,0.5672,17.4712,1
0.0076,0.68,0.329,21.5441,1
0.0398,1.34,0.2835,13.306,1
0.0486,7.81,1,7.5519,1
0.189,7.98,0.2492,19.5602,1
0.1044,-2.4,0.4249,0,1
0.6226,-0.33,0.2331,0,1
0.2024,-0.65,0.2717,0,1
0.0665,2,0.5196,15.385,1
0.0627,5.05,0.397,7.7485,1
0.3697,-0.85,0.7409,0,0
0.042,1.62,0.4223,14.9444,0
-0.1646,1.18,0.7662,19.3305,1
0.05,0.2,0.1167,54.55,1
0.1343,4.58,0.4295,17.4039,1
0.0519,11.53,0.2843,10.144,1
0.0381,0.42,0.3382,11.6429,1
0.0956,0.63,0.3143,17.3651,1
0.094,1.78,0.2469,8.6966,1
0.161,4.58,0.4863,76.9782,1
0.1256,2.49,0.3968,26.0683,1
0.0254,-1.53,0.3157,0,0
0.0872,0.3,0.2976,41.3333,1
0.3159,-0.49,0.2453,0,1
-0.1345,-0.96,0.1514,0,0
0.0276,2.38,0.3085,12.3445,1
0.285,2.66,0.1279,17.0752,1
0.0862,-0.34,0.469,0,0
0.0645,1.65,1,29.4,1
0.2987,2.12,0.0881,9.4811,0
0.0935,-3.91,0.6635,0,0
-0.0439,-1.91,0.5445,0,0
0.2166,7.78,0.4491,23.4254,1
0.106,7.55,0.1762,3.404,1
0.0688,-0.1,0.6064,0,1
-0.121,1.75,0.5959,46.4286,1
0.0638,2.6,0.4095,16.4231,1
0.0174,5.39,0.3459,15.449,1
0.0194,0.76,0.6535,41.5789,1
-0.5204,-0.56,0.9333,0,1
1.3095,-0.7,1,0,0
0.0244,-0.03,0.2746,0,1
-0.0283,2.58,0.3388,39.7481,1
0.0466,1.09,0.2273,18.8899,1
0.0322,7.8,0.7282,21.7872,1
0.3103,7.24,0.5147,4.2099,1
0.2245,7.4357,0.4723,16.1572,1
-0.0057,4.36,0.1587,8.1881,1
0.3612,-1.55,0.7063,0,1
0.2903,1.54,0.9685,6.539,1
0.0495,0.32,0.0537,436.9063,1
-0.0515,5.56,0.1377,10.8417,1
0.0825,0.38,0.7424,41.7895,1
0.0796,-2.68,0.4366,0,1
0.9022,-0.13,0.2755,0,0
0.0858,5.36,0.4501,23.556,1
0.0803,1.66,0.6557,35.6145,1
0.1007,0.68,0.4745,14.3088,1
0.0713,-0.06,0.2738,0,1
0.1376,2.3448,0.2724,10.7813,0
-0.2503,5.34,0.3101,7.4588,1
0.116,-0.58,0.7316,0,1
0.0966,7.61,0.0275,12.1932,1
0.0148,2.49,0.5779,37.4016,1
0.2313,8.65,0.3795,28.6694,1
0.3414,-0.07,0.2196,0,0
0.0825,1.467,0.356,17.4983,1
-0.0294,1.41,1,24.9291,1
0.1468,1.29,0.6103,78.845,1
0.3532,18.35,1,10.3499,1
0.6615,2.29,0.5653,13.2314,0
0.126,1.705,0.3997,9.3138,1
0.2777,1.86,0.3625,33.3011,1
0.2118,4.99,0.9878,12.2405,1
0.0639,3.23,1,14.3034,1
0.077,3.28,0.5241,16.9604,0
0.2543,1.08,0.6938,58.2037,1
-0.2709,-1.31,0.3115,0,0
-0.0342,1.42,0.3971,9.9225,1
0.1973,1.65,0.3896,20.8909,1
-0.0476,2.4479,0.8425,18.8202,1
0.0783,4.06,0.3469,29.4926,1
0.1354,1.52,0.437,12.2829,1
-0.052,-0.3056,0.0499,0,1
0.1698,0.5,0.8938,52.26,0
-0.2584,-0.16,1,0,0
0.1708,0.3676,0.3565,77.8836,1
0.0837,3.45,0.7477,44.3971,1
0.0132,0.45,0.6756,44.9333,0
0.0562,4.27,0.4328,44.0304,1
0.1398,0.96,0.4292,19.6146,1
0.2656,-0.39,0.762,0,1
0.0104,6.05,0.3604,13.6579,1
0.1663,2.09,0.997,25.866,1
-0.2424,-9.45,0.3507,0,0
0.8424,-1.6,0.4613,0,0
0.2147,0.24,1,56.0417,1
0.0799,0.41,0.7487,394.8537,1
-0.3699,1.7333,0.5911,8.1867,1
0.0976,2.96,0.6719,28.8986,1
-0.0323,2.21,0.6273,29.7783,1
0.0409,-0.02,0.4495,0,1
0.1382,0.19,0.4866,39.4211,1
0.1493,8.17,0.1398,11.6095,1
-0.1685,-0.93,0.8552,0,1
0.4943,2.56,0.8384,22.8242,0
-0.0467,1.1834,1,12.0162,0
0.1599,1.88,0.5171,5.7819,1
0.2588,-0.13,0.7509,0,1
0.0296,4.49,0.3798,19.8196,1
0.2401,1.0098,0.1648,3.7136,1
-0.1024,-0.73,0.7163,0,1
0.0533,1.17,0.2838,34.1709,1
0.0595,1.44,1,11.0417,1
0.0986,6.4,0.3607,12.0422,0
0.1013,3.6,0.4155,15.8889,1
-0.1748,-3.21,0.3545,0,0
0.0953,2.53,0.8504,28.3794,1
0.1809,0.47,0.2015,24.766,0
-0.0164,2.8,0.3659,21.8571,1
-0.0459,0.42,0.675,11.5714,0
0.3586,4.66,1,9.8927,1
-0.0072,0.43,0.3059,21.1163,1
0.1054,4.94,0.2313,8.9028,1
0.0698,0.89,0.6708,32.236,1
0.0869,1.59,0.8429,20.3208,1
0.2421,3.78,0.4395,25.881,1
0.0574,0.67,0.1103,15.1791,1
-0.15,-0.211,0.231,0,1
0.1077,4.88,1,6.1906,1
0.4417,-0.68,0.3642,0,0
0.0303,1.48,0.2429,7.8581,1
0.1549,1.38,0.2125,10.2971,1
0.0876,16.2,0.5714,22.85,1
0.2457,3.88,0.3463,15.1804,1
-0.006,0.6,0.5324,25.8333,1
0.1059,3.98,1,9.1985,1
0.0301,6.4046,0.9371,11.3731,1
0.0985,3.58,0.2895,21.4804,1
0.093,9.5,0.6572,16.5,1
0.8001,0.15,0.7215,33.8667,0
0.0604,0.55,0.6214,51.7091,1
0.0477,9.37,0.396,12.7801,1
0.1943,10.09,0.2622,9.9623,1
0.2813,-0.34,0.5454,0,1
0.3069,4.39,0.6384,47.9954,0
0.1767,-0.01,0.7425,0,1
0.1044,4.02,0.207,3.5672,1
0.2557,2.34,0.1653,6.812,1
0.041,3.03,0.365,17.4719,1
0.1447,5.33,0.2443,18.5666,1
0.0745,4.47,0.2117,7.7718,1
0.0729,0.09,0.4471,77.7778,1
0.0258,0.9,0.5793,15.8444,1
0.0093,17.56,0.4582,8.5467,0
-0.1555,-2.58,0.2941,0,1
0.1086,0,0.3733,0,1
0.6528,2.41,0.7773,6.444,1
0.2378,0.24,0.7119,105.25,0
-0.0077,2.1281,0.4645,12.9693,1
0.0355,4.363,0.5091,16.986,1
0.375,-1.35,0.7578,0,1
0.2111,5.63,0.6901,53.2735,1
0.1867,9.92,0.6992,48.2782,1
0.0799,2.03,0.4195,13.7241,0
0.1542,0.43,0.1204,16.814,1
0.0084,3.931,0.698,25.3243,1
0.2478,4.8,0.9839,7.1208,1
0.1702,0.95,0.7492,13.2421,1
-0.2037,-0.15,0.3072,0,1
0.0012,1.61,0.1866,10.7081,0
0.0199,1.39,0.1745,17.1511,1
0.2712,4.22,0.7382,9.9787,1
0.1988,-2.81,0.3265,0,1
0.1197,0.28,0.2844,40.9643,1
0.0632,3.6,0.4895,24.05,1
0.104,10.07,0.4366,17.139,1
0.1036,0.9427,1,8.7833,1
0.0251,1.19,1,13.0084,1
0.1109,0.05,0.8653,311.4,0
0.0688,4.43,1,8.3318,1
0.1178,8.41,0.2109,11.4863,1
0.2157,0.06,0.6565,1322,1
0.017,0.56,0.2418,21.25,0
0.0574,3.39,0.3628,14.4218,0
0.3325,1.01,0.5108,53.0891,1
0.0526,0.82,0.0525,59.939,1
0.0499,8.54,0.4036,17.897,1
0.0486,0.93,0.2814,55.3333,1
0,0.46,0,0.8478,1
0.1428,22.65,0.9353,16.4901,1
0.1834,-0.82,0.4842,0,1
0.0907,-3.87,0.6268,0,1
0.0632,2.07,0.4179,35.8696,1
2.1697,1.78,0.998,5.0337,0
0,-0.38,0,0,0
0,-2.41,0,0,0
0.1813,1.48,0.1079,20.777,1
0.3305,-1.08,0.0293,0,1
-0.0717,0.18,0.1343,43.8889,1
0,-0.21,0,0,0
0.0824,2.17,0.2223,26.2903,0
0.1885,6.8741,0.4229,34.2401,1
0.0293,-0.86,0.7765,0,0
0.152,7.6,0.1375,6.7513,1
-0.0261,3.95,0.5117,13.5363,1
0.5485,0.46,0.318,4.8261,1
0.1006,0.86,0.3975,15.3953,1
0.076,7.31,1,9.3967,1
0.0469,3.55,0.5342,17.1408,1
-0.0473,4.1606,0.882,11.5368,0
0.0102,5.41,0.4159,8.1645,1
0.0602,8.71,0.5372,6.1194,1
0.0585,12.24,0.1938,23.4052,1
0.1745,1.51,0.1886,18.2583,1
-0.103,0.3,0.3758,113.4667,0
0.0714,0.03,0.3844,153.6667,1
0.0489,2.62,0.361,17.8015,0
0.1862,-1.31,-0.0442,0,0
0.243,6.25,0.2053,8.1792,1
0.0924,0.44,0.2373,33.6591,1
0.3601,1.87,0.5645,53.1925,1
0.031,0.39,0.5633,36.4872,1
0.4465,1.84,0.2442,7.038,0
0.0772,-0.06,0.3823,0,1
0.0468,8.44,0.1272,6.9727,1
-0.003,3.15,0.8458,13.0508,1
0.0559,-7.28,0.1389,0,0
0.0668,0.45,0.7371,235.2667,0
0.0949,4.26,0.1667,19.0258,1
0.1589,3.38,0.3639,7.7929,1
0.1272,5.84,0.5211,9.7705,1
0.1339,2.93,0.8274,15.6826,0
0.0249,0.87,0.4084,14.3448,1
0.1954,1.5956,1,30.9413,1
0.0393,6.83,0.1144,6.7028,0
0.1516,4.16,1,9.4928,1
-0.0604,1.0696,0.4351,7.5449,1
0.1767,3.53,0.7129,32.6459,1
0.7086,-1.43,0.7404,0,1
0.1893,-0.53,0.1453,0,1
0.1136,-0.09,0.2614,0,1
-0.0325,0.68,1,9.8235,1
0.0602,4.95,0.4119,29.7677,1
-0.1975,-0.98,1,0,1
0.1851,1.11,0.4654,13.7838,1
-0.3524,0.3,1,59.2667,1
0.0644,-0.41,0.4717,0,0
0.0594,3.26,0.5903,12.8466,1
0.1189,7.1,0.4385,21.1268,1
0.0729,2.4,1,13.0917,1
0.493,2.51,0.3886,14.3825,1
0.9822,-0.05,0.1576,0,1
0.1323,2.21,0.5821,46.9593,1
0.1673,-0.22,0.7268,0,1
0.1123,3.01,1,9.9468,1
-0.0018,6.79,0.2198,9.9558,1
-0.0208,0.24,0.2907,26.75,0
0.0583,7.05,0.6627,24.6879,1
0.0297,2.18,1,12.1789,1
0.225,0.52,0.95,122.2885,1
-0.6754,-76.3,0.7906,0,0
0.1743,1.13,0.5408,28.2655,1
0.2208,-0.84,0.2921,0,0
0.7914,-1.47,0.692,0,1
0.1983,1.5,0.659,37.8667,1
0.2376,0.025,0.3831,210,0
0.1062,3.05,0.3891,21.8754,1
0.0263,2.46,0.6935,2.6626,0
-0.0314,1.76,0.4698,15.1818,1
-0.318,-1.29,0.8067,0,0
-0.0051,1,0.4568,18.36,1
0.3092,0.94,0.7929,28.0957,1
0.089,3.3967,0.2708,14.1284,1
0.0277,1.93,0.3099,49.5855,1
-0.6025,5.07,-0.0667,5.5108,1
0.2785,-2.02,0.425,0,1
-0.1074,1.3531,0.5465,11.3369,1
-0.1148,1.69,0.5746,16.4083,0
0.0151,0.17,0.1823,72.4706,0
-0.0042,0.79,0.2584,35.0506,1
-0.051,-3.63,0.2945,0,1
-0.0936,-1.05,0.2257,0,0
0,-6.15,0,0,1
0.0424,5.5,0.4145,18.5873,1
0.0987,0.33,0.2567,33.6061,1
-0.0385,1.26,0.5914,16.3254,1
-0.0636,1.67,0.102,9.5629,0
0.1195,1.75,0.3482,9.8286,1
0.1224,-1.51,0.7846,0,1
0.2939,3.26,1,10.546,0
0.0455,2.75,0.4954,5.0691,0
0.0007,7.51,0.3461,8.1398,1
0.2117,-0.71,0.0651,0,0
0.0191,1.31,0.7107,22.0305,1
0.505,1.66,0.9802,10.753,1
0.3,1.73,0.763,24.7225,1
0.5303,-2.48,0.326,0,0
0.1497,-0.6,0.4984,0,1
-0.1249,0.3015,0.2061,11.8076,0
0.0488,0.09,0.2097,329,1
-0.158,-2.84,0.7289,0,0
0.2556,1.04,0.1723,19.5481,1
0.1509,5.95,0.4739,19.3345,1
0.6804,0.03,0.8329,992,0
-0.0323,0.75,0.4398,93.56,1
0.1415,-0.42,0.7499,0,1
0.8905,-0.59,0.4055,0,1
0.0784,3.64,0.136,17.011,1
-0.0663,0.2822,0.19,37.1722,1
0,-7.54,0,0,1
-0.0381,1.21,0.7459,12.1405,1
0.0995,8.71,0.2803,14.5075,1
0.0476,4.82,0.3803,29.4398,0
0.5244,2,1,15.435,1
0.2348,1.2,0.4107,21.675,1
-0.0499,11.57,0.1389,10.0449,1
0.3188,1.34,0.6816,5.8433,1
0.3187,3.38,0.2752,14.2012,1
0.1443,0.55,0.1651,22.2364,1
0.0829,3.29,0.7347,27.5015,1
-0.065,-0.14,0.5427,0,0
0.1208,-3.5333,0.6992,0,1
-0.2064,-0.4,0.3846,0,0
-0.0102,-2.72,0.1681,0,1
0.0367,5.24,0.4589,20.4542,1
0.4569,-0.6,0.7633,0,0
0.0863,0.52,0.4079,42.4808,1
0.4665,1.07,0.2482,32.5607,0
0.3532,6.07,1,7.7792,1
0.0556,0.04,0.6389,314,1
0.1841,2.85,0.6445,90.6351,1
0.3323,-0.0564,0.889,0,0
-0.0733,2.57,0.6991,9.6537,1
0.0017,0.73,0.3695,22.4521,0
2.5818,-1.19,1,0,0
0.0308,1.63,0.6097,54.0184,1
0.594,-0.61,0.5556,0,1
0.1151,-2.91,1,0,1
0.109,0.67,0.3165,16.9701,1
0.5406,-10.68,0.9838,0,0
0.0756,2.68,1,15.4552,1
0.176,-0.24,0.2376,0,1
0.5782,0.65,0.9792,20.5538,0
0.0764,1.08,0.3067,15.6667,1
0.5145,-1.02,0.4066,0,1
0.1921,3.93,0.2905,9.4962,1
-0.0707,1.99,0.6068,54.2915,1
0.5919,-0.06,0.034,0,0
-0.0339,1.5,0.4848,22.28,1
0.3891,-0.6,0.846,0,0
0.0861,3.7,0.6698,29.0189,1
0.5954,-1.32,0.6852,0,1
0.0571,4.5954,1,12.0686,1
0.0706,1.24,1,22.2258,1
0.1994,4.81,0.5241,9.1289,1
-0.0042,4.21,0.9213,10.6033,1
0.0734,1.15,0.4748,25.887,1
0.0964,1.48,0.3596,18.2365,1
0.1111,1.16,0.3089,18.0172,1
0.2954,-1.33,0.7163,0,1
0.1488,5.53,0.3194,17.3635,1
-0.0913,1.2657,0.2299,6.1863,1
0.3678,3.25,0.0961,20.4246,1
0.033,2.61,0.2055,11.0766,0
1.7919,0.23,0.9892,310.4783,1
0.0333,5.24,0.8949,19.5897,1
0.1682,7.45,0.9357,16.6389,1
0.3175,0.97,0.3396,35.9485,1
0.2003,3.96,0.1772,13.4899,1
0.0751,0.91,0.1881,13.4945,0
-0.084,-0.05,0.158,0,0
0.0001,-0.1,0.0233,0,1
0.044,26.86,0.8117,14.6247,1
0.1248,2.1259,0.1644,11.9102,1
-0.1077,0.08,0.3326,325,1
-0.009,2.38,0.5018,19.2647,1
0.2076,2.21,0.4374,0,1
-0.073,0.13,0.3817,65.6154,0
0.0622,16.27,0.5285,21.1635,1
0.1324,1.34,0.3764,15.2612,1
0.0341,7.41,0.8328,25.7598,0
0.1495,1.51,0.3698,10.9139,1
0.0123,3.21,0.3612,10.6293,1
0.2607,1.44,0.8833,13.6875,1
-0.9653,-3.93,1,0,1
0.0459,1.22,0.2201,14.541,1
-0.0825,3.12,0.6656,10.1186,0
-0.018,0.21,0.3668,17.3333,1
0.1217,1.14,0.2775,3.3333,1
0.0813,-0.13,0.519,0,1
0.7799,-5.31,0.5494,0,1
-0.0396,0.07,0.1286,208.5714,1
0.0756,-18.06,0.0522,0,1
0.2526,-0.03,0.169,0,1
0.0201,0.86,0.4557,83.907,1
0.0353,1.08,0.5606,31.6574,1
0.0052,1.44,1,8.2361,1
0.1282,1.01,0.5981,16.0297,1
0.0165,3.18,0.6037,12.0881,1
0.0217,-0.3,0.3906,0,0
0.03,1.21,0.2469,16.281,0
0.0302,0.42,0.619,55.0238,1
0.0221,5.75,0.4404,27.3843,1
0.0772,4.62,1,31.4632,1
0,-2.3,1,0,1
-0.0753,4.3995,0.8463,6.0916,0
0.0455,8.62,0.1627,7.5174,1
-0.0044,2.55,0.4965,15.1176,1
0.2218,0.52,0.6156,84.1346,1
0.2246,-4.07,0.0685,0,0
0.1072,2.21,0.2007,26.7014,0
0.393,1.31,0.627,45.5878,0
0.0696,2.72,0.1896,15.4228,1
0.042,1.69,0.3932,17.0414,1
0.0527,6.54,0.3305,1.0872,0
0.1262,4.52,0.4132,22.6504,1
0.0025,2.12,1,22.0922,1
0.1887,1.47,0.1435,3.8776,1
0.0385,5.91,1,8.1743,1
0.0829,1.54,0.3259,20.2338,1
0.1278,1.2,0.4626,4.925,0
-0.3048,-3.93,0.6059,0,0
0.4951,1.18,0.1888,64.8305,1
0.1418,5.89,0.9873,15.6774,1
0.1083,2.93,0.2606,27.2389,1
-0.0592,1.9828,0.6682,21.8933,1
0.0453,2.56,0.3593,22.0039,1
0.3919,3.47,0.1982,11.0519,1
0.1702,11.92,0.4231,33.0084,1
0.0579,14.41,0.8206,7.2429,1
-0.0108,-1.94,0.3973,0,1
0.0471,6.5,0.2464,21.4062,1
0.1289,5.43,0.6252,17.081,1
0.0395,1.21,0.5958,9.686,0
0.2519,1.77,0.3807,12.4859,0
-1,-1.25,0,0,0
0.1658,0.8,0.8034,31.1,1
0.1241,3.06,0.2828,22.9575,1
0.3264,-1.83,0.7719,0,1
-0.2863,-0.04,1,0,0
0.0512,1.95,0.1301,18.7436,1
0.1198,6.54,0.0382,11.7187,1
0.9309,-0.6,0.1127,0,1
0.4081,4.11,0.0951,7.91,1
0.0779,8.9237,1,9.6731,1
0.13,3.69,0.2106,20.7317,1
-0.0626,0.05,0.1827,241.8,1
0.1679,-1.89,0.1777,0,1
0.2493,1.9595,0.8906,27.6652,1
-0.2953,9.0277,0.4068,1.8576,0
0.0556,1.6,0.4942,22.85,1
-0.06,1.038,0.2246,14.2004,1
0,-0.39,1,0,0
0.1185,4.78,0.1627,17.5921,0
-0.1483,-1.16,0.7553,0,0
0.5486,2.08,1,55.7981,1
0.1691,7.0115,0.4595,22.195,1
0.124,4.34,0.561,42.8618,1
0,-9.75,0,0,0
0.9474,-5.46,0.8864,0,1
0.0293,0.3,0.1953,34.3333,0
0.3576,-1.41,0.8651,0,1
0.0769,1.83,0.3941,19.5628,0
0.1444,5.83,1,8.7633,1
-0.1101,-0.53,1,0,1
0.4462,-3.54,0.7419,0,1
0.208,2.02,0.2732,13.7822,1
-0.0273,1.03,1,16.4466,1
0.0907,2.81,0.255,23.7438,0
0.2959,0.4,0.5812,120.475,1
0.1407,4.39,0.5655,58.8793,1
-0.4215,2.17,0.5944,13.8295,1
0.0853,0.68,0.6813,50.1912,1
0.0596,4.5,0.2112,7.8067,1
0.0547,9.4,0.306,29.4543,1
0.0342,5.71,0.1504,12.6252,1
-0.0616,0.83,0.7115,8.0482,1
-0.0405,0.84,1,3.2262,0
0.8805,1.95,0.6045,25.0359,1
0.2007,0.23,1,28.913,0
0.0897,0.37,0.6844,15.4865,0
-0.0956,2.82,0.8615,5.039,1
0.0499,0.33,0.2538,14.303,0
0.2016,3.92,1,4.4515,0
0.039,2.1,0.7396,17.5,0
-0.5184,0.18,0.7989,28.6111,1
0.0809,0.77,0.4217,17.2727,1
-0.0137,2.05,0.507,21.239,1
0.1198,5.36,0.247,14.306,1
0.08,2.64,0.8335,26.2803,1
0.0719,-2.55,0.2755,0,1
-0.022,1.97,0.4263,11.264,0
-0.3615,0.36,0.4194,39.0556,1
0.5127,-0.63,0.8008,0,1
0.1659,5.71,0.3688,17.9912,1
0.0336,5.36,1,7.7276,1
-0.0156,0.16,0.6345,101.1875,1
0.1607,0.61,0.1062,43.4262,1
0.2695,0.2335,0.2726,74.6895,0
0.0826,-0.3,0.4521,0,1
-0.0912,4.023,1,13.3731,1
0.1304,3.83,1,12.8695,1
2.6275,-0.0815,0.7176,0,0
0.074,2.8,0.3176,35.0107,1
0.0307,2.45,0.2383,16.4327,1
0.1091,3.77,0.1819,12.7851,1
0.2631,1.046,0.3824,8.5277,1
1.3942,-0.2,0.6815,0,0
-0.606,-3.27,-0.1849,0,1
0.282,3.28,0.1523,12.6738,1
0,-0.07,0,0,1
0.283,1.22,0.1251,10.7213,1
0.2348,6.61,0.7735,51.0348,1
-0.0059,4.68,0.278,18.391,1
0.071,1.68,0.1605,5.7917,1
0.0469,0.91,0.3099,41.7802,1
-0.486,-0.65,1,0,1
0.289,7.52,0.7863,24.3404,1
0.8276,2.82,0.7456,9.1348,0
0.1863,0.95,0.1604,8.6421,1
0.1001,0.56,0.358,19.8393,1
0.5376,0.16,0.9508,100.4375,0
0.0999,0.94,0.5295,28.3404,0
0.1563,-0.19,0.6347,0,0
0.0171,3.4759,0.3224,7.5808,1
0.4716,1.46,1,16.7123,0
0.1706,0.09,0.1838,28.8889,1
0.0246,1.64,0.6633,23.5915,1
0.0982,1.79,0.2489,6.095,1
0.0976,1.9,0.8163,8.5684,1
0.0747,-0.42,0.8192,0,1
0.0031,6.02,0.1525,10.3189,0
0.1099,0.71,0.2541,44.1268,1
0.1698,4,0.3237,20.255,1
0.3169,0.42,0.7568,70.1667,1
0,-1.72,0,0,0
0,-2.56,0,0,1
-0.0918,-0.79,0.3484,0,1
0,-0.9,0,0,0
0.0687,0.39,0.0481,33.6154,1
0.2557,0.07,0.7118,160.2857,1
0.1866,8.85,0.2845,8.0418,1
-0.0049,1.72,0.323,12.5,1
0.3347,5,0.7363,41.886,1
0.1659,1.96,0.3885,42.7704,1
